-0.06,0.06,-0.06,-0.04,-0.06,-0.28
-0.06,-0.06,0.00,-0.04,-0.04,-0.29
-0.06,-0.13,0.00,-0.05,-0.04,-0.27
-0.13,0.00,0.06,-0.06,-0.06,-0.30
-0.13,0.06,0.00,-0.05,-0.04,-0.29
-0.13,-0.25,0.06,-0.06,-0.06,-0.27
-0.06,-0.19,0.00,-0.03,-0.06,-0.29
0.06,-0.19,-0.06,-0.07,-0.07,-0.27
-0.19,-0.13,-0.06,-0.07,-0.06,-0.30
-0.19,0.13,-0.13,-0.06,-0.06,-0.27
-0.19,0.00,0.00,-0.06,-0.06,-0.30
-0.06,-0.19,0.06,-0.05,-0.03,-0.30
-0.06,-0.19,0.00,-0.06,-0.06,-0.28
0.06,-0.06,-0.13,-0.06,-0.05,-0.30
-0.06,-0.13,-0.13,-0.05,-0.04,-0.29
0.00,0.00,-0.19,-0.05,-0.03,-0.27
-0.13,-0.06,0.00,-0.07,-0.04,-0.28
0.13,0.00,-0.13,-0.06,-0.05,-0.26
-0.06,-0.13,0.06,-0.04,-0.06,-0.31
0.06,-0.25,0.00,-0.06,-0.05,-0.27
0.00,-0.06,-0.06,-0.06,-0.05,-0.27
0.00,-0.06,-0.06,-0.06,-0.05,-0.28
-0.13,-0.13,0.00,-0.06,-0.04,-0.26
0.06,0.13,-0.13,-0.06,-0.05,-0.29
0.00,0.06,0.00,-0.05,-0.05,-0.28
0.00,-0.06,0.00,-0.06,-0.03,-0.29
0.00,-0.06,0.00,-0.07,-0.02,-0.30
0.06,-0.13,0.00,-0.08,-0.05,-0.29
0.06,-0.19,0.06,-0.07,-0.06,-0.29
-0.13,-0.37,-0.13,-0.08,-0.02,-0.27
0.00,-0.06,0.06,-0.06,-0.06,-0.28
0.00,-0.06,0.06,-0.05,-0.04,-0.30
-0.06,0.13,0.00,-0.05,-0.05,-0.28
0.06,0.25,0.00,-0.05,-0.06,-0.28
0.00,0.13,-0.06,-0.03,-0.06,-0.26
0.00,0.13,-0.06,-0.06,-0.04,-0.28
-0.06,-0.06,-0.13,-0.08,-0.07,-0.26
-0.06,0.13,-0.13,-0.05,-0.08,-0.28
0.13,0.19,0.00,-0.05,-0.06,-0.29
-0.06,0.00,0.00,-0.05,-0.03,-0.29
-0.06,-0.06,0.06,-0.08,-0.05,-0.29
0.06,0.00,0.00,-0.08,-0.05,-0.29
-0.13,0.00,-0.13,-0.04,-0.05,-0.28
-0.06,0.00,0.00,-0.05,-0.04,-0.28
-0.19,-0.13,0.00,-0.03,-0.03,-0.29
-0.06,0.13,0.00,-0.03,-0.05,-0.29
0.00,-0.19,0.00,-0.04,-0.05,-0.27
-0.19,-0.31,0.00,-0.03,-0.04,-0.26
-0.06,0.06,-0.06,-0.05,-0.04,-0.27
0.00,-0.06,-0.06,-0.06,-0.05,-0.30
-0.06,0.25,0.00,-0.06,-0.05,-0.29
-0.06,0.06,0.00,-0.06,-0.05,-0.29
-0.25,0.00,-0.13,-0.02,0.00,-0.01
0.06,0.00,-0.06,-0.02,0.01,-0.03
-0.06,0.06,-0.06,-0.02,0.00,-0.02
-0.13,-0.06,0.00,-0.02,-0.02,-0.03
-0.19,-0.13,-0.06,0.00,0.01,-0.03
-0.13,-0.06,0.00,0.01,0.00,-0.03
0.00,-0.13,-0.06,0.00,0.00,-0.04
0.06,-0.06,0.06,0.00,-0.01,-0.02
0.06,-0.06,-0.06,0.01,0.00,-0.02
0.06,-0.06,-0.13,0.01,0.00,-0.02
0.00,-0.06,0.06,0.00,-0.01,-0.02
-0.06,-0.25,0.00,0.00,0.03,-0.05
0.13,-0.06,0.00,0.00,0.00,-0.02
-0.06,-0.31,-0.06,0.00,0.01,-0.03
-0.19,0.06,-0.06,0.00,0.01,-0.03
0.19,-0.19,0.00,0.00,0.00,0.00
-0.06,0.06,-0.06,-0.01,0.00,-0.01
0.06,0.13,-0.06,-0.01,0.02,-0.01
-0.13,0.13,0.00,0.00,0.00,-0.03
0.00,0.00,-0.06,0.00,0.00,-0.03
0.06,-0.06,0.13,0.01,0.00,-0.01
-0.06,-0.13,-0.06,0.02,-0.01,-0.03
0.13,0.00,-0.06,0.01,0.00,-0.02
-0.13,0.06,-0.06,0.00,0.01,-0.01
0.13,0.19,-0.13,0.00,0.01,-0.01
0.00,-0.13,0.06,0.00,0.00,-0.02
0.00,0.06,0.06,0.00,0.00,-0.05
0.06,0.00,-0.13,0.00,0.00,-0.03
0.06,0.00,-0.13,0.00,0.02,-0.03
0.00,-0.19,-0.06,0.00,0.02,-0.03
0.13,-0.19,-0.06,-0.03,0.00,-0.03
0.06,0.00,0.06,0.00,0.02,-0.03
0.06,0.13,-0.06,-0.01,0.01,-0.03
-0.19,-0.13,0.13,0.00,0.01,-0.02
0.00,-0.13,-0.06,0.00,0.01,-0.02
0.13,0.06,-0.13,0.01,0.00,-0.01
0.06,0.06,-0.06,0.01,-0.03,-0.03
0.00,0.06,0.00,0.01,-0.03,-0.03
-0.06,0.06,0.06,0.02,0.00,-0.01
0.13,0.00,0.00,0.00,-0.01,-0.02
-0.06,-0.13,0.00,-0.02,0.00,-0.01
0.06,0.00,0.00,0.00,0.01,-0.03
0.06,0.06,-0.06,0.00,0.00,-0.04
0.00,-0.06,-0.06,-0.02,0.01,-0.01
-0.06,0.06,-0.13,-0.01,0.01,0.00
0.06,0.00,-0.06,-0.01,0.01,-0.02
0.06,0.00,0.00,-0.01,0.02,-0.03
-0.13,0.06,-0.06,-0.01,0.02,-0.03
0.00,0.06,0.00,0.00,0.00,-0.03
0.00,-0.19,0.00,0.01,0.00,0.00
0.06,-0.06,0.00,0.01,0.00,-0.01
-0.06,-0.06,0.00,0.00,-0.01,-0.03
0.00,-0.06,0.06,0.00,0.00,-0.02
0.06,-0.13,0.13,0.00,0.00,-0.01
0.06,-0.25,0.00,-0.01,0.00,-0.04
0.06,-0.19,0.06,-0.01,0.00,0.00
0.00,0.13,-0.13,0.00,0.01,0.01
0.13,0.06,0.00,0.00,0.01,-0.04
0.13,0.13,-0.13,-0.01,0.00,-0.03
0.00,0.06,0.00,0.00,0.01,-0.02
-0.19,-0.13,0.00,0.00,0.00,-0.02
-0.06,-0.13,-0.13,0.00,0.00,-0.02
0.00,-0.06,0.00,0.00,0.00,-0.04
0.00,0.06,-0.13,0.00,0.03,-0.02
0.06,0.00,0.06,0.00,0.00,-0.01
-0.13,-0.19,0.00,0.00,0.00,0.00
0.00,0.06,0.06,0.00,0.00,-0.01
-0.06,0.25,-0.13,0.00,0.00,-0.04
0.00,-0.13,-0.06,0.00,0.00,-0.02
0.19,0.06,0.06,0.00,0.00,-0.01
-0.06,-0.13,0.00,0.00,0.00,-0.01
-0.06,0.00,0.00,0.00,0.02,0.00
-0.06,0.13,0.00,0.00,0.01,-0.04
-0.06,0.00,-0.06,-0.01,0.00,-0.01
-0.06,-0.13,0.00,0.00,0.00,0.00
0.00,0.13,-0.06,-0.01,0.03,-0.02
0.00,0.06,0.00,-0.01,0.01,-0.02
-0.06,-0.25,-0.13,0.00,0.00,-0.03
0.13,-0.13,-0.06,0.01,0.02,-0.03
-0.06,-0.19,0.00,0.01,0.00,-0.01
-0.06,-0.25,0.06,0.00,0.00,-0.03
-0.06,-0.06,-0.06,0.00,0.00,-0.03
-0.13,0.06,0.06,0.00,0.00,-0.02
-0.13,0.06,-0.13,0.00,0.00,-0.01
0.25,0.00,0.06,0.00,0.00,0.00
0.19,0.19,0.00,0.00,0.01,-0.02
0.06,0.31,0.06,-0.01,0.00,-0.02
0.19,0.06,0.00,0.00,0.00,-0.06
-0.13,0.00,0.00,0.00,0.03,-0.06
0.00,0.00,-0.13,0.00,0.02,-0.01
0.13,0.19,-0.06,-0.02,0.01,-0.02
0.13,0.13,-0.06,-0.02,0.00,0.00
0.00,0.00,-0.06,-0.01,0.01,-0.04
-0.13,0.25,0.00,0.00,-0.01,-0.03
0.00,0.25,0.00,0.00,0.00,-0.01
0.06,-0.06,0.00,0.00,0.02,-0.01
0.00,0.06,-0.06,0.01,0.01,-0.01
0.13,-0.06,0.00,0.00,0.01,-0.05
